start_time,end_time,initial_label,sensor_events,activities
2011-12-06 14:41:16,2011-12-06 15:00:58,Cooking,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:41, 15:00)', 'start_time': Timestamp('2011-12-06 14:41:16'), 'end_time': Timestamp('2011-12-06 15:00:58'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:41, 14:51)', 'start_time': Timestamp('2011-12-06 14:41:22'), 'end_time': Timestamp('2011-12-06 14:51:11'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:48, 14:48)', 'start_time': Timestamp('2011-12-06 14:48:47'), 'end_time': Timestamp('2011-12-06 14:48:52'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:52, 14:52)', 'start_time': Timestamp('2011-12-06 14:52:17'), 'end_time': Timestamp('2011-12-06 14:52:22'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:56, 14:56)', 'start_time': Timestamp('2011-12-06 14:56:50'), 'end_time': Timestamp('2011-12-06 14:56:54'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-06 14:41:22,2011-12-06 14:51:11,Using microwave,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:41, 15:00)', 'start_time': Timestamp('2011-12-06 14:41:16'), 'end_time': Timestamp('2011-12-06 15:00:58'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:41, 14:51)', 'start_time': Timestamp('2011-12-06 14:41:22'), 'end_time': Timestamp('2011-12-06 14:51:11'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:48, 14:48)', 'start_time': Timestamp('2011-12-06 14:48:47'), 'end_time': Timestamp('2011-12-06 14:48:52'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-06 14:48:47,2011-12-06 14:56:54,Opening fridge,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:41, 15:00)', 'start_time': Timestamp('2011-12-06 14:41:16'), 'end_time': Timestamp('2011-12-06 15:00:58'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:41, 14:51)', 'start_time': Timestamp('2011-12-06 14:41:22'), 'end_time': Timestamp('2011-12-06 14:51:11'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:48, 14:48)', 'start_time': Timestamp('2011-12-06 14:48:47'), 'end_time': Timestamp('2011-12-06 14:48:52'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:52, 14:52)', 'start_time': Timestamp('2011-12-06 14:52:17'), 'end_time': Timestamp('2011-12-06 14:52:22'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:56, 14:56)', 'start_time': Timestamp('2011-12-06 14:56:50'), 'end_time': Timestamp('2011-12-06 14:56:54'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-06 15:18:35,2011-12-06 15:20:32,Using basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:18, 15:20)', 'start_time': Timestamp('2011-12-06 15:18:35'), 'end_time': Timestamp('2011-12-06 15:20:32'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 15:21:46,2011-12-06 17:11:04,Sitting,"[{'state': 'st(Living-SeatOccupied, 15:21, 17:11)', 'start_time': Timestamp('2011-12-06 15:21:46'), 'end_time': Timestamp('2011-12-06 17:11:04'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 17:19:34,2011-12-06 18:06:26,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 17:19, 18:06)', 'start_time': Timestamp('2011-12-06 17:19:34'), 'end_time': Timestamp('2011-12-06 18:06:26'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 18:07:03,2011-12-06 18:07:15,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 18:07, 18:07)', 'start_time': Timestamp('2011-12-06 18:07:03'), 'end_time': Timestamp('2011-12-06 18:07:15'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 18:07:36,2011-12-06 19:22:33,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 18:07, 19:22)', 'start_time': Timestamp('2011-12-06 18:07:36'), 'end_time': Timestamp('2011-12-06 19:22:33'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-06 19:22:50,2011-12-06 19:22:55,Accessing Kitchen Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:22, 19:22)', 'start_time': Timestamp('2011-12-06 19:22:50'), 'end_time': Timestamp('2011-12-06 19:22:55'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-06 19:25:56,2011-12-06 19:26:20,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 19:25, 19:26)', 'start_time': Timestamp('2011-12-06 19:25:56'), 'end_time': Timestamp('2011-12-06 19:26:20'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-06 19:40:28,2011-12-07 00:07:38,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 19:40, 00:07)', 'start_time': Timestamp('2011-12-06 19:40:28'), 'end_time': Timestamp('2011-12-07 00:07:38'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 00:07:47,2011-12-07 00:07:57,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 00:07, 00:07)', 'start_time': Timestamp('2011-12-07 00:07:47'), 'end_time': Timestamp('2011-12-07 00:07:57'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 00:08:10,2011-12-07 00:54:50,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 00:08, 00:54)', 'start_time': Timestamp('2011-12-07 00:08:10'), 'end_time': Timestamp('2011-12-07 00:54:50'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 00:59:56,2011-12-07 10:45:40,Sleeping in Bedroom,"[{'state': 'st(Bedroom-BedOccupied, 00:59, 10:45)', 'start_time': Timestamp('2011-12-07 00:59:56'), 'end_time': Timestamp('2011-12-07 10:45:40'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-07 10:50:38,2011-12-07 10:50:43,Accessing Bathroom Cabinet,"[{'state': 'st(Bathroom-CabinetDoorOpen, 10:50, 10:50)', 'start_time': Timestamp('2011-12-07 10:50:38'), 'end_time': Timestamp('2011-12-07 10:50:43'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-07 10:50:45,2011-12-07 11:04:14,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 10:50, 11:04)', 'start_time': Timestamp('2011-12-07 10:50:45'), 'end_time': Timestamp('2011-12-07 11:04:14'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 11:04:19,2011-12-07 11:04:25,Accessing Bathroom Cabinet,"[{'state': 'st(Bathroom-CabinetDoorOpen, 11:04, 11:04)', 'start_time': Timestamp('2011-12-07 11:04:19'), 'end_time': Timestamp('2011-12-07 11:04:25'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-07 11:05:51,2011-12-07 11:11:32,Taking Shower,"[{'state': 'st(Bathroom-NearBathroomShower, 11:05, 11:11)', 'start_time': Timestamp('2011-12-07 11:05:51'), 'end_time': Timestamp('2011-12-07 11:11:32'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-07 11:12:17,2011-12-07 11:15:06,Using Toaster,"[{'state': 'st(Kitchen-ToasterOn, 11:12, 11:15)', 'start_time': Timestamp('2011-12-07 11:12:17'), 'end_time': Timestamp('2011-12-07 11:15:06'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:12, 11:12)', 'start_time': Timestamp('2011-12-07 11:12:35'), 'end_time': Timestamp('2011-12-07 11:12:52'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:12, 11:13)', 'start_time': Timestamp('2011-12-07 11:12:59'), 'end_time': Timestamp('2011-12-07 11:13:13'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 11:13, 11:17)', 'start_time': Timestamp('2011-12-07 11:13:20'), 'end_time': Timestamp('2011-12-07 11:17:14'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-07 11:12:35,2011-12-07 11:12:52,Accessing Cupboard,"[{'state': 'st(Kitchen-ToasterOn, 11:12, 11:15)', 'start_time': Timestamp('2011-12-07 11:12:17'), 'end_time': Timestamp('2011-12-07 11:15:06'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 11:12, 11:12)', 'start_time': Timestamp('2011-12-07 11:12:35'), 'end_time': Timestamp('2011-12-07 11:12:52'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-07 11:12:59,2011-12-07 11:13:13,Accessing Fridge,"[{'state': 'st(Kitchen-ToasterOn, 11:12, 11:15)', 'start_time': Timestamp('2011-12-07 11:12:17'), 'end_time': Timestamp('2011-12-07 11:15:06'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 11:12, 11:13)', 'start_time': Timestamp('2011-12-07 11:12:59'), 'end_time': Timestamp('2011-12-07 11:13:13'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing breakfast']
2011-12-07 11:13:20,2011-12-07 11:17:14,Using Microwave,"[{'state': 'st(Kitchen-ToasterOn, 11:12, 11:15)', 'start_time': Timestamp('2011-12-07 11:12:17'), 'end_time': Timestamp('2011-12-07 11:15:06'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-MicrowaveOn, 11:13, 11:17)', 'start_time': Timestamp('2011-12-07 11:13:20'), 'end_time': Timestamp('2011-12-07 11:17:14'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-07 11:22:58,2011-12-07 13:56:10,Sitting,"[{'state': 'st(Living-SeatOccupied, 11:22, 13:56)', 'start_time': Timestamp('2011-12-07 11:22:58'), 'end_time': Timestamp('2011-12-07 13:56:10'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 14:03:34,2011-12-07 14:03:42,Accessing Cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:03, 14:03)', 'start_time': Timestamp('2011-12-07 14:03:34'), 'end_time': Timestamp('2011-12-07 14:03:42'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-07 14:04:32,2011-12-07 14:22:12,Using Cooktop,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:04, 14:22)', 'start_time': Timestamp('2011-12-07 14:04:32'), 'end_time': Timestamp('2011-12-07 14:22:12'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:04, 14:13)', 'start_time': Timestamp('2011-12-07 14:04:39'), 'end_time': Timestamp('2011-12-07 14:13:34'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:13, 14:13)', 'start_time': Timestamp('2011-12-07 14:13:16'), 'end_time': Timestamp('2011-12-07 14:13:22'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:14, 14:15)', 'start_time': Timestamp('2011-12-07 14:14:59'), 'end_time': Timestamp('2011-12-07 14:15:04'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-07 14:04:39,2011-12-07 14:13:34,Using Microwave,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:04, 14:22)', 'start_time': Timestamp('2011-12-07 14:04:32'), 'end_time': Timestamp('2011-12-07 14:22:12'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:04, 14:13)', 'start_time': Timestamp('2011-12-07 14:04:39'), 'end_time': Timestamp('2011-12-07 14:13:34'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:13, 14:13)', 'start_time': Timestamp('2011-12-07 14:13:16'), 'end_time': Timestamp('2011-12-07 14:13:22'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-07 14:13:16,2011-12-07 14:15:04,Accessing Fridge,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:04, 14:22)', 'start_time': Timestamp('2011-12-07 14:04:32'), 'end_time': Timestamp('2011-12-07 14:22:12'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-MicrowaveOn, 14:04, 14:13)', 'start_time': Timestamp('2011-12-07 14:04:39'), 'end_time': Timestamp('2011-12-07 14:13:34'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:13, 14:13)', 'start_time': Timestamp('2011-12-07 14:13:16'), 'end_time': Timestamp('2011-12-07 14:13:22'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 14:14, 14:15)', 'start_time': Timestamp('2011-12-07 14:14:59'), 'end_time': Timestamp('2011-12-07 14:15:04'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-07 14:27:30,2011-12-07 14:27:34,Accessing Cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:27, 14:27)', 'start_time': Timestamp('2011-12-07 14:27:30'), 'end_time': Timestamp('2011-12-07 14:27:34'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-07 14:27:39,2011-12-07 14:27:44,Accessing Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 14:27, 14:27)', 'start_time': Timestamp('2011-12-07 14:27:39'), 'end_time': Timestamp('2011-12-07 14:27:44'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['preparing lunch']
2011-12-07 14:41:59,2011-12-07 15:28:03,Sitting,"[{'state': 'st(Living-SeatOccupied, 14:41, 15:28)', 'start_time': Timestamp('2011-12-07 14:41:59'), 'end_time': Timestamp('2011-12-07 15:28:03'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 15:31:23,2011-12-07 15:31:41,Using Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 15:31, 15:31)', 'start_time': Timestamp('2011-12-07 15:31:23'), 'end_time': Timestamp('2011-12-07 15:31:41'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 15:31:46,2011-12-07 15:32:18,Using Toilet,"[{'state': 'st(Bathroom-ToiletFlush, 15:31, 15:32)', 'start_time': Timestamp('2011-12-07 15:31:46'), 'end_time': Timestamp('2011-12-07 15:32:18'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:32, 16:11)', 'start_time': Timestamp('2011-12-07 15:32:15'), 'end_time': Timestamp('2011-12-07 16:11:28'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 15:32:15,2011-12-07 16:11:28,Seating in Living Room,"[{'state': 'st(Bathroom-ToiletFlush, 15:31, 15:32)', 'start_time': Timestamp('2011-12-07 15:31:46'), 'end_time': Timestamp('2011-12-07 15:32:18'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Living-SeatOccupied, 15:32, 16:11)', 'start_time': Timestamp('2011-12-07 15:32:15'), 'end_time': Timestamp('2011-12-07 16:11:28'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 16:15:26,2011-12-07 16:21:09,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 16:15, 16:21)', 'start_time': Timestamp('2011-12-07 16:15:26'), 'end_time': Timestamp('2011-12-07 16:21:09'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 16:25:45,2011-12-07 16:25:52,Entering the House,"[{'state': 'st(Entrance-MainDoorOpen, 16:25, 16:25)', 'start_time': Timestamp('2011-12-07 16:25:45'), 'end_time': Timestamp('2011-12-07 16:25:52'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-07 18:12:30,2011-12-07 18:12:36,Exiting the House,"[{'state': 'st(Entrance-MainDoorOpen, 18:12, 18:12)', 'start_time': Timestamp('2011-12-07 18:12:30'), 'end_time': Timestamp('2011-12-07 18:12:36'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-07 18:14:56,2011-12-07 18:14:59,Using Bathroom Basin,"[{'state': 'st(Bathroom-NearBathroomBasin, 18:14, 18:14)', 'start_time': Timestamp('2011-12-07 18:14:56'), 'end_time': Timestamp('2011-12-07 18:14:59'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-07 18:15:51,2011-12-07 19:21:46,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 18:15, 19:21)', 'start_time': Timestamp('2011-12-07 18:15:51'), 'end_time': Timestamp('2011-12-07 19:21:46'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 19:23:55,2011-12-07 19:24:00,Accessing Kitchen Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:23, 19:24)', 'start_time': Timestamp('2011-12-07 19:23:55'), 'end_time': Timestamp('2011-12-07 19:24:00'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-07 19:24:02,2011-12-07 19:24:05,Accessing Kitchen Cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 19:24, 19:24)', 'start_time': Timestamp('2011-12-07 19:24:02'), 'end_time': Timestamp('2011-12-07 19:24:05'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['snacking']
2011-12-07 19:28:41,2011-12-07 19:28:46,Accessing Kitchen Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 19:28, 19:28)', 'start_time': Timestamp('2011-12-07 19:28:41'), 'end_time': Timestamp('2011-12-07 19:28:46'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-07 20:37:50,2011-12-07 20:37:51,Accessing Kitchen Cupboard,"[{'state': 'st(Kitchen-CupboardDoorOpen, 20:37, 20:37)', 'start_time': Timestamp('2011-12-07 20:37:50'), 'end_time': Timestamp('2011-12-07 20:37:51'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['snacking']
2011-12-07 20:38:13,2011-12-07 20:38:18,Accessing Kitchen Fridge,"[{'state': 'st(Kitchen-FridgeDoorOpen, 20:38, 20:38)', 'start_time': Timestamp('2011-12-07 20:38:13'), 'end_time': Timestamp('2011-12-07 20:38:18'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}]",['snacking']
2011-12-07 20:40:29,2011-12-07 20:42:35,Seating in Living Room,"[{'state': 'st(Living-SeatOccupied, 20:40, 20:42)', 'start_time': Timestamp('2011-12-07 20:40:29'), 'end_time': Timestamp('2011-12-07 20:42:35'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 20:52:23,2011-12-07 23:19:30,Sitting in the living room,"[{'state': 'st(Living-SeatOccupied, 20:52, 23:19)', 'start_time': Timestamp('2011-12-07 20:52:23'), 'end_time': Timestamp('2011-12-07 23:19:30'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-07 23:20:16,2011-12-08 01:32:32,Sitting in the living room,"[{'state': 'st(Living-SeatOccupied, 23:20, 01:32)', 'start_time': Timestamp('2011-12-07 23:20:16'), 'end_time': Timestamp('2011-12-08 01:32:32'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-08 01:39:41,2011-12-08 11:14:29,Sleeping in the bedroom,"[{'state': 'st(Bedroom-BedOccupied, 01:39, 11:14)', 'start_time': Timestamp('2011-12-08 01:39:41'), 'end_time': Timestamp('2011-12-08 11:14:29'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-08 11:17:37,2011-12-08 11:17:48,Using the bathroom sink,"[{'state': 'st(Bathroom-NearBathroomBasin, 11:17, 11:17)', 'start_time': Timestamp('2011-12-08 11:17:37'), 'end_time': Timestamp('2011-12-08 11:17:48'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 11:17:58,2011-12-08 11:18:30,Flushing the toilet,"[{'state': 'st(Bathroom-ToiletFlush, 11:17, 11:18)', 'start_time': Timestamp('2011-12-08 11:17:58'), 'end_time': Timestamp('2011-12-08 11:18:30'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:18, 11:18)', 'start_time': Timestamp('2011-12-08 11:18:02'), 'end_time': Timestamp('2011-12-08 11:18:05'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:18, 11:18)', 'start_time': Timestamp('2011-12-08 11:18:10'), 'end_time': Timestamp('2011-12-08 11:18:13'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-08 11:18:02,2011-12-08 11:18:05,Opening the bathroom cabinet,"[{'state': 'st(Bathroom-ToiletFlush, 11:17, 11:18)', 'start_time': Timestamp('2011-12-08 11:17:58'), 'end_time': Timestamp('2011-12-08 11:18:30'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 11:18, 11:18)', 'start_time': Timestamp('2011-12-08 11:18:02'), 'end_time': Timestamp('2011-12-08 11:18:05'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}]",['personal care']
2011-12-08 11:18:10,2011-12-08 11:18:13,Using the bathroom sink,"[{'state': 'st(Bathroom-ToiletFlush, 11:17, 11:18)', 'start_time': Timestamp('2011-12-08 11:17:58'), 'end_time': Timestamp('2011-12-08 11:18:30'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 11:18, 11:18)', 'start_time': Timestamp('2011-12-08 11:18:10'), 'end_time': Timestamp('2011-12-08 11:18:13'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
