start_time,end_time,initial_label,sensor_events,activities
2011-12-10 09:35:48,2011-12-10 09:46:27,personal care,"[{'state': 'st(Bathroom-ToiletFlush, 09:35, 09:36)', 'start_time': Timestamp('2011-12-10 09:35:48'), 'end_time': Timestamp('2011-12-10 09:36:18'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-CabinetDoorOpen, 09:37, 09:37)', 'start_time': Timestamp('2011-12-10 09:37:16'), 'end_time': Timestamp('2011-12-10 09:37:21'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 09:37, 09:45)', 'start_time': Timestamp('2011-12-10 09:37:26'), 'end_time': Timestamp('2011-12-10 09:45:53'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}, {'state': 'st(Bathroom-CabinetDoorOpen, 09:46, 09:46)', 'start_time': Timestamp('2011-12-10 09:46:00'), 'end_time': Timestamp('2011-12-10 09:46:05'), 'location': 'Cabinet', 'type': 'Magnetic', 'place': 'Bathroom', 'device': 'Bathroom_Cabinet_Magnetic'}, {'state': 'st(Bathroom-NearBathroomBasin, 09:46, 09:46)', 'start_time': Timestamp('2011-12-10 09:46:23'), 'end_time': Timestamp('2011-12-10 09:46:27'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 09:47:44,2011-12-10 09:52:42,showering,"[{'state': 'st(Bathroom-NearBathroomShower, 09:47, 09:52)', 'start_time': Timestamp('2011-12-10 09:47:44'), 'end_time': Timestamp('2011-12-10 09:52:42'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-10 09:55:18,2011-12-10 09:55:26,snacking,"[{'state': 'st(Kitchen-CupboardDoorOpen, 09:55, 09:55)', 'start_time': Timestamp('2011-12-10 09:55:18'), 'end_time': Timestamp('2011-12-10 09:55:26'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing breakfast']
2011-12-10 09:55:50,2011-12-10 09:58:24,preparing breakfast,"[{'state': 'st(Kitchen-ToasterOn, 09:55, 09:59)', 'start_time': Timestamp('2011-12-10 09:55:50'), 'end_time': Timestamp('2011-12-10 09:59:03'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 09:56, 09:56)', 'start_time': Timestamp('2011-12-10 09:56:27'), 'end_time': Timestamp('2011-12-10 09:56:29'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 09:56, 09:56)', 'start_time': Timestamp('2011-12-10 09:56:33'), 'end_time': Timestamp('2011-12-10 09:56:50'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 09:56, 09:58)', 'start_time': Timestamp('2011-12-10 09:56:58'), 'end_time': Timestamp('2011-12-10 09:58:18'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}, {'state': 'st(Kitchen-NearKitchenCooktop, 09:58, 09:58)', 'start_time': Timestamp('2011-12-10 09:58:21'), 'end_time': Timestamp('2011-12-10 09:58:24'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}]",['preparing breakfast']
2011-12-10 10:03:20,2011-12-10 12:34:09,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 10:03, 12:34)', 'start_time': Timestamp('2011-12-10 10:03:20'), 'end_time': Timestamp('2011-12-10 12:34:09'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 12:52:54,2011-12-10 12:53:39,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 12:52, 12:53)', 'start_time': Timestamp('2011-12-10 12:52:54'), 'end_time': Timestamp('2011-12-10 12:53:39'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 13:04:03,2011-12-10 17:07:03,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 13:04, 13:04)', 'start_time': Timestamp('2011-12-10 13:04:03'), 'end_time': Timestamp('2011-12-10 13:04:08'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 17:06, 17:07)', 'start_time': Timestamp('2011-12-10 17:06:58'), 'end_time': Timestamp('2011-12-10 17:07:03'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-10 17:11:23,2011-12-10 20:16:51,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 17:11, 20:16)', 'start_time': Timestamp('2011-12-10 17:11:23'), 'end_time': Timestamp('2011-12-10 20:16:51'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-10 20:21:54,2011-12-10 20:23:16,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 20:21, 20:23)', 'start_time': Timestamp('2011-12-10 20:21:54'), 'end_time': Timestamp('2011-12-10 20:23:16'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-10 20:25:40,2011-12-11 00:56:05,leaving home,"[{'state': 'st(Entrance-MainDoorOpen, 20:25, 20:25)', 'start_time': Timestamp('2011-12-10 20:25:40'), 'end_time': Timestamp('2011-12-10 20:25:46'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}, {'state': 'st(Entrance-MainDoorOpen, 00:56, 00:56)', 'start_time': Timestamp('2011-12-11 00:56:01'), 'end_time': Timestamp('2011-12-11 00:56:05'), 'location': 'Maindoor', 'type': 'Magnetic', 'place': 'Entrance', 'device': 'Entrance_Maindoor_Magnetic'}]",['leaving home']
2011-12-11 01:01:41,2011-12-11 02:26:08,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 01:01, 02:26)', 'start_time': Timestamp('2011-12-11 01:01:41'), 'end_time': Timestamp('2011-12-11 02:26:08'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-11 02:27:21,2011-12-11 02:28:44,personal care,"[{'state': 'st(Bathroom-NearBathroomBasin, 02:27, 02:28)', 'start_time': Timestamp('2011-12-11 02:27:21'), 'end_time': Timestamp('2011-12-11 02:28:44'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-11 02:31:15,2011-12-11 11:57:34,Sleeping,"[{'state': 'st(Bedroom-BedOccupied, 02:31, 11:57)', 'start_time': Timestamp('2011-12-11 02:31:15'), 'end_time': Timestamp('2011-12-11 11:57:34'), 'location': 'Bed', 'type': 'Pressure', 'place': 'Bedroom', 'device': 'Bedroom_Bed_Pressure'}]",['sleeping']
2011-12-11 12:01:27,2011-12-11 12:02:39,Personal Care,"[{'state': 'st(Bathroom-ToiletFlush, 12:01, 12:01)', 'start_time': Timestamp('2011-12-11 12:01:27'), 'end_time': Timestamp('2011-12-11 12:01:59'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 12:02, 12:02)', 'start_time': Timestamp('2011-12-11 12:02:25'), 'end_time': Timestamp('2011-12-11 12:02:39'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-11 12:02:56,2011-12-11 12:18:42,Showering,"[{'state': 'st(Bathroom-NearBathroomShower, 12:02, 12:18)', 'start_time': Timestamp('2011-12-11 12:02:56'), 'end_time': Timestamp('2011-12-11 12:18:42'), 'location': 'Shower', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Shower_PIR'}]",['showering']
2011-12-11 12:21:57,2011-12-11 12:25:12,Preparing Breakfast,"[{'state': 'st(Kitchen-ToasterOn, 12:21, 12:25)', 'start_time': Timestamp('2011-12-11 12:21:57'), 'end_time': Timestamp('2011-12-11 12:25:09'), 'location': 'Toaster', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Toaster_Electric'}, {'state': 'st(Kitchen-CupboardDoorOpen, 12:22, 12:22)', 'start_time': Timestamp('2011-12-11 12:22:01'), 'end_time': Timestamp('2011-12-11 12:22:03'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-FridgeDoorOpen, 12:22, 12:23)', 'start_time': Timestamp('2011-12-11 12:22:07'), 'end_time': Timestamp('2011-12-11 12:23:04'), 'location': 'Fridge', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Fridge_Magnetic'}, {'state': 'st(Kitchen-MicrowaveOn, 12:23, 12:25)', 'start_time': Timestamp('2011-12-11 12:23:14'), 'end_time': Timestamp('2011-12-11 12:25:12'), 'location': 'Microwave', 'type': 'Electric', 'place': 'Kitchen', 'device': 'Kitchen_Microwave_Electric'}]",['preparing breakfast']
2011-12-11 12:32:49,2011-12-11 14:26:18,Relaxing on Couch,"[{'state': 'st(Living-SeatOccupied, 12:32, 14:26)', 'start_time': Timestamp('2011-12-11 12:32:49'), 'end_time': Timestamp('2011-12-11 14:26:18'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
2011-12-11 14:34:12,2011-12-11 14:34:59,Personal Care,"[{'state': 'st(Kitchen-CupboardDoorOpen, 14:34, 14:34)', 'start_time': Timestamp('2011-12-11 14:34:12'), 'end_time': Timestamp('2011-12-11 14:34:59'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-11 14:36:58,2011-12-11 14:50:02,Preparing Lunch,"[{'state': 'st(Kitchen-NearKitchenCooktop, 14:36, 15:00)', 'start_time': Timestamp('2011-12-11 14:36:58'), 'end_time': Timestamp('2011-12-11 15:00:37'), 'location': 'Cooktop', 'type': 'PIR', 'place': 'Kitchen', 'device': 'Kitchen_Cooktop_PIR'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:37, 14:37)', 'start_time': Timestamp('2011-12-11 14:37:04'), 'end_time': Timestamp('2011-12-11 14:37:14'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:43, 14:44)', 'start_time': Timestamp('2011-12-11 14:43:05'), 'end_time': Timestamp('2011-12-11 14:44:23'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}, {'state': 'st(Kitchen-CupboardDoorOpen, 14:49, 14:50)', 'start_time': Timestamp('2011-12-11 14:49:47'), 'end_time': Timestamp('2011-12-11 14:50:02'), 'location': 'Cupboard', 'type': 'Magnetic', 'place': 'Kitchen', 'device': 'Kitchen_Cupboard_Magnetic'}]",['preparing lunch']
2011-12-11 15:29:03,2011-12-11 15:43:30,personal care,"[{'state': 'st(Bathroom-ToiletFlush, 15:29, 15:30)', 'start_time': Timestamp('2011-12-11 15:29:03'), 'end_time': Timestamp('2011-12-11 15:30:14'), 'location': 'Toilet', 'type': 'Flush', 'place': 'Bathroom', 'device': 'Bathroom_Toilet_Flush'}, {'state': 'st(Bathroom-NearBathroomBasin, 15:41, 15:43)', 'start_time': Timestamp('2011-12-11 15:41:34'), 'end_time': Timestamp('2011-12-11 15:43:30'), 'location': 'Basin', 'type': 'PIR', 'place': 'Bathroom', 'device': 'Bathroom_Basin_PIR'}]",['personal care']
2011-12-11 15:43:51,2011-12-12 00:22:50,relaxing on couch,"[{'state': 'st(Living-SeatOccupied, 15:43, 00:22)', 'start_time': Timestamp('2011-12-11 15:43:51'), 'end_time': Timestamp('2011-12-12 00:22:50'), 'location': 'Seat', 'type': 'Pressure', 'place': 'Living', 'device': 'Living_Seat_Pressure'}]",['relaxing on couch']
